Year,Month,Projection Cycle,Project Number,Project (English),Project (Spanish),Operation Number,Region,IDB Country,Country,Country (English),Country (Spanish),Department,Responsible Unit,Responsible Unit Name,Project Type,Project Type (English),Project Type (Spanish),Fund,Fund (English),Fund (Spanish),Lending Type,Lending Type (English),Lending Type (Spanish),Lending Instrument,Lending Instrument (English),Lending Instrument (Spanish),Modality,Modality (English),Modality (Spanish),Project Phase,Project Phase (English),Project Phase (Spanish),Project Stage,Project Stage (English),Project Stage (Spanish),Parent Operation Number,Project Category,Attribute Filter Value,Approval Year,Transaction Year,Transaction Month,Transaction Date,Recent Disbursement Request Value Date,IS Parent Child Operation,IS SubLoan Exist,IS FIN Processing,IS Agreed Projection,IS Projection,Projection Amount (USEQ),Baseline Projection Amount (USEQ),Disbursed Amount (USEQ),Available Amount (USEQ),Available Amount (Apprvd),Minimum Pending Justification Amount,DW Update Timestamp,udr_cd
2026,6,202606,BR-L1525,Fiscal Management Modernization Project for the State of Amapá – PROFISCO II – AP,Proyecto de Modernización de la Gestión Fiscal del Estado de Amapá ― PROFISCO II - AP,4930/OC-BR,CSC,BR,BR,Brazil,Brasil,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2019,2029,9,9/30/2029 0:00,11/3/2025 0:00,Parent Operation,N,Y,Y,Y,0,0,0,22655432.57,22655432.57,5155068.68,2/28/2026,CSC/CBR
2026,6,202606,BR-L1525,Fiscal Management Modernization Project for the State of Amapá – PROFISCO II – AP,Proyecto de Modernización de la Gestión Fiscal del Estado de Amapá ― PROFISCO II - AP,4930/OC-BR,CSC,BR,BR,Brazil,Brasil,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2019,2029,10,10/31/2029 0:00,11/3/2025 0:00,Parent Operation,N,Y,Y,Y,0,0,0,22655432.57,22655432.57,5155068.68,2/28/2026,CSC/CBR
2026,6,202606,BR-L1643,Program for the Modernization of Fiscal Management of the State of Ceará - PROFISCO III CE,Programa de Modernización de la Gestión Fiscal del Estado de Ceará - PROFISCO III CE,6035/OC-BR,CSC,BR,BR,Brazil,Brasil,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2025,2026,9,9/30/2026 0:00,5/18/2026 15:43,Parent Operation,N,Y,Y,Y,0,0,0,61355949.53,61355949.53,3570796.96,2/28/2026,CSC/CBR
2026,6,202606,BR-L1643,Program for the Modernization of Fiscal Management of the State of Ceará - PROFISCO III CE,Programa de Modernización de la Gestión Fiscal del Estado de Ceará - PROFISCO III CE,6035/OC-BR,CSC,BR,BR,Brazil,Brasil,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2025,2027,4,4/30/2027 0:00,5/18/2026 15:43,Parent Operation,N,Y,Y,Y,0,7000000,0,61355949.53,61355949.53,3570796.96,2/28/2026,CSC/CBR
2026,6,202606,BR-L1643,Program for the Modernization of Fiscal Management of the State of Ceará - PROFISCO III CE,Programa de Modernización de la Gestión Fiscal del Estado de Ceará - PROFISCO III CE,6035/OC-BR,CSC,BR,BR,Brazil,Brasil,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2025,2027,5,5/31/2027 0:00,5/18/2026 15:43,Parent Operation,N,Y,Y,Y,0,0,0,61355949.53,61355949.53,3570796.96,2/28/2026,CSC/CBR
2026,6,202606,BR-L1643,Program for the Modernization of Fiscal Management of the State of Ceará - PROFISCO III CE,Programa de Modernización de la Gestión Fiscal del Estado de Ceará - PROFISCO III CE,6035/OC-BR,CSC,BR,BR,Brazil,Brasil,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2025,2027,12,12/31/2027 0:00,5/18/2026 15:43,Parent Operation,N,Y,Y,Y,0,0,0,61355949.53,61355949.53,3570796.96,2/28/2026,CSC/CBR
2026,6,202606,BR-L1643,Program for the Modernization of Fiscal Management of the State of Ceará - PROFISCO III CE,Programa de Modernización de la Gestión Fiscal del Estado de Ceará - PROFISCO III CE,6035/OC-BR,CSC,BR,BR,Brazil,Brasil,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2025,2029,3,3/31/2029 0:00,5/18/2026 15:43,Parent Operation,N,Y,Y,Y,0,0,0,61355949.53,61355949.53,3570796.96,2/28/2026,CSC/CBR
2026,6,202606,CR0134,Cadaster and Registry Regularization,Regularización de Catastro y Registro,1284/OC-CR,CID,CR,CR,Costa Rica,Costa Rica,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,CO,Closed (all the Operations are closed),Cerrado (todas las operaciones están cerradas),,A,,2000,2011,8,8/31/2011 0:00,,Parent Operation,N,Y,N,N,0,0,1267665.45,0,0,,9/22/2022,CCR
2026,6,202606,SU-L1015,Second Low Income Shelter Program,Segundo Programa de Viviendas para Familias de Bajos Ingresos,2259/OC-SU,CCB,SU,SR,Suriname,Suriname,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,CO,Closed (all the Operations are closed),Cerrado (todas las operaciones están cerradas),,A,,2009,2011,10,10/31/2011 0:00,,Parent Operation,N,Y,N,N,0,0,177302.45,0,0,,9/22/2022,CSU
2026,6,202606,BR-L1233,Finance Administration Modernization Program-PROFISCO,Programa de Modernización de la Administración Hacendaria PROFISCO,2906/OC-BR,CSC,BR,BR,Brazil,Brasil,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,CO,Closed,Cerrado,,A,,2012,2017,12,12/31/2017 0:00,1/27/2021 14:12,Parent Operation,N,Y,N,N,0,0,520000,0,0,,9/22/2022,CBR
2026,6,202606,BR-L1233,Finance Administration Modernization Program-PROFISCO,Programa de Modernización de la Administración Hacendaria PROFISCO,2906/OC-BR,CSC,BR,BR,Brazil,Brasil,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2012,2017,7,7/31/2017 0:00,1/27/2021 14:12,Parent Operation,N,Y,N,N,0,0,1000000,0,0,,9/22/2022,CBR
2026,6,202606,HO0208,Strengthening of Fiscal Management,Fortalecimiento de la Gestión Fiscal,1546/SF-HO,CID,HO,HN,Honduras,Honduras,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,FSO,Fund for Special Operations,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,CO,Closed (all the Operations are closed),Cerrado (todas las operaciones están cerradas),,A,,2004,2009,10,10/31/2009 0:00,,Parent Operation,N,Y,N,N,0,0,45059.72,0,0,,9/22/2022,CHO
2026,6,202606,BR-L1516,Fiscal Management Modernization Project for the State of São Paulo - PROFISCO II SP,Proyecto de Modernización de la Gestión Fiscal del Estado de São Paulo - PROFISCO II SP,4706/OC-BR,CSC,BR,BR,Brazil,Brasil,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2018,2026,2,2/28/2026 0:00,2/27/2026 0:00,Parent Operation,N,Y,Y,Y,0,6000000,0,12487460.96,12487460.96,6333532.64,2/28/2026,CSC/CBR
2026,6,202606,PR-L1150,Investments in Public Finances for Sustainable Development,Inversiones en Finanzas Públicas para el Desarrollo Sostenible,4671/OC-PR,CSC,PR,PY,Paraguay,Paraguay,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2018,2026,11,11/30/2026 0:00,12/3/2025 0:00,Parent Operation,N,Y,N,Y,2300000,0,0,9746666.41,9746666.41,2121938.22,6/16/2026,CSC/CPR
2026,6,202606,BA-L1003,"Modernization of Customs, Excise and VAT Areas",Programa de Modernización del Departamento de Aduanas,1684/OC-BA,CCB,BA,BB,Barbados,Barbados,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,SEF,SEF (Sector Facility),SEF (Facilidad del sector),EXEC_PH,Execution,Execution,CO,Closed (all the Operations are closed),Cerrado (todas las operaciones están cerradas),,A,,2005,2011,3,3/31/2011 0:00,,Parent Operation,N,Y,N,N,0,0,287572.04,0,0,,9/22/2022,CBA
2026,6,202606,PR0093,Preinversion Program,Programa de Preinversión,1143/OC-PR,CSC,PR,PY,Paraguay,Paraguay,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,CO,Closed (all the Operations are closed),Cerrado (todas las operaciones están cerradas),,A,,1998,2011,3,3/31/2011 0:00,,Parent Operation,N,Y,N,N,0,0,191564.77,0,0,,9/22/2022,CPR
2026,6,202606,NI-L1008,Municipal Social Investment Program - ESIF,Programa de Inversión Social Municipal - FISE,1679/SF-NI,CID,NI,NI,Nicaragua,Nicaragua,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,FSO,Fund for Special Operations,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,CO,Closed (all the Operations are closed),Cerrado (todas las operaciones están cerradas),,A,,2005,2009,7,7/31/2009 0:00,,Parent Operation,N,Y,N,N,0,0,1868894.49,0,0,,9/22/2022,CNI
2026,6,202606,GY-L1019,Second Low Income Settlement Program,Segundo Programa de Vivienda para Grupos de Bajos Ingresos,2102/BL-GY,CCB,GY,GY,Guyana,Guyana,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,FSO,Fund for Special Operations,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,CO,Closed (all the Operations are closed),Cerrado (todas las operaciones están cerradas),,A,,2008,2011,8,8/31/2011 0:00,,Parent Operation,N,Y,N,N,0,0,359926.94,0,0,,9/22/2022,CGY
2026,6,202606,GY-L1019,Second Low Income Settlement Program,Segundo Programa de Vivienda para Grupos de Bajos Ingresos,2102/BL-GY,CCB,GY,GY,Guyana,Guyana,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,CO,Closed (all the Operations are closed),Cerrado (todas las operaciones están cerradas),,A,,2008,2014,12,12/31/2014 0:00,,Parent Operation,N,Y,N,N,0,0,640751.01,0,0,,9/22/2022,CGY
2026,6,202606,EC-L1253,Program to Improve Tax and Customs Administration,Programa de Mejora de la Administración Tributaria y Aduanera,5599/KI-EC,CAN,EC,EC,Ecuador,Ecuador,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,KIF,Korea Infrastructure Development Co-Fina,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2022,2024,11,11/30/2024 0:00,,Parent Operation,Y,Y,N,Y,0,0,0,31338317.33,31338317.33,,6/16/2026,CAN/CEC
2026,6,202606,EC-L1253,Program to Improve Tax and Customs Administration,Programa de Mejora de la Administración Tributaria y Aduanera,5599/KI-EC,CAN,EC,EC,Ecuador,Ecuador,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,KIF,Korea Infrastructure Development Co-Fina,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2022,2025,2,2/28/2025 0:00,,Parent Operation,Y,Y,N,Y,0,0,0,31338317.33,31338317.33,,6/16/2026,CAN/CEC
2026,6,202606,EC-L1253,Program to Improve Tax and Customs Administration,Programa de Mejora de la Administración Tributaria y Aduanera,5599/KI-EC,CAN,EC,EC,Ecuador,Ecuador,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,KIF,Korea Infrastructure Development Co-Fina,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2022,2025,5,5/31/2025 0:00,,Parent Operation,Y,Y,N,Y,0,0,0,31338317.33,31338317.33,,6/16/2026,CAN/CEC
2026,6,202606,EC-L1253,Program to Improve Tax and Customs Administration,Programa de Mejora de la Administración Tributaria y Aduanera,5599/KI-EC,CAN,EC,EC,Ecuador,Ecuador,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,KIF,Korea Infrastructure Development Co-Fina,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2022,2028,2,2/29/2028 0:00,,Parent Operation,Y,Y,N,Y,0,0,0,31338317.33,31338317.33,,6/16/2026,CAN/CEC
2026,6,202606,EC-L1253,Program to Improve Tax and Customs Administration,Programa de Mejora de la Administración Tributaria y Aduanera,5599/KI-EC-1,CAN,EC,EC,Ecuador,Ecuador,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,KIF,Korea Infrastructure Development Co-Fina,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),5599/KI-EC,A,,2022,2024,6,6/30/2024 0:00,1/16/2026 11:51,Child Operation,N,N,N,Y,0,0,0,19689942.93,19689942.93,309569.18,6/16/2026,CAN/CEC
2026,6,202606,BR-L1516,Fiscal Management Modernization Project for the State of São Paulo - PROFISCO II SP,Proyecto de Modernización de la Gestión Fiscal del Estado de São Paulo - PROFISCO II SP,4706/OC-BR,CSC,BR,BR,Brazil,Brasil,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2018,2027,1,1/31/2027 0:00,2/27/2026 0:00,Parent Operation,N,Y,Y,Y,0,0,0,12487460.96,12487460.96,6333532.64,2/28/2026,CSC/CBR
2026,6,202606,BR-L1516,Fiscal Management Modernization Project for the State of São Paulo - PROFISCO II SP,Proyecto de Modernización de la Gestión Fiscal del Estado de São Paulo - PROFISCO II SP,4706/OC-BR,CSC,BR,BR,Brazil,Brasil,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2018,2027,4,4/30/2027 0:00,2/27/2026 0:00,Parent Operation,N,Y,Y,Y,0,0,0,12487460.96,12487460.96,6333532.64,2/28/2026,CSC/CBR
2026,6,202606,BR-L1516,Fiscal Management Modernization Project for the State of São Paulo - PROFISCO II SP,Proyecto de Modernización de la Gestión Fiscal del Estado de São Paulo - PROFISCO II SP,4706/OC-BR,CSC,BR,BR,Brazil,Brasil,IFD,IFD/FMM,Fiscal Management Division,LON,Loan Operation,Operación de Préstamo,ORC,Ordinary Capital,,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),,A,,2018,2027,8,8/31/2027 0:00,2/27/2026 0:00,Parent Operation,N,Y,Y,Y,0,0,0,12487460.96,12487460.96,6333532.64,2/28/2026,CSC/CBR
