yr,mth,projection_cycle,project_number,project_engl_nm,project_spanish_nm,operation_number,country_cd,country_engl_nm,country_spanish_nm,region,project_type_cd,project_type_engl_nm,project_type_spanish_nm,responsible_unit,responsible_unit_nm,department_cd,vp_org_unit_cd,pipe_year,sector_cd,sector_engl_nm,sector_spanish_nm,lending_type_cd,lending_type_engl_nm,lending_type_spanish_nm,lending_instrument_cd,lending_instrument_engl_nm,lending_instrument_spanish_nm,modality_cd,modality_engl_nm,modality_spanish_nm,taxonomy_cd,taxonomy_engl_nm,taxonomy_spanish_nm,financial_instrument_cd,financial_instrument_engl_nm,project_status_cd,project_status_engl_nm,project_status_spanish_nm,project_execution_status,project_execution_status_engl_nm,project_execution_status_spanish_nm,project_phase_cd,project_phase_engl_nm,project_phase_spanish_nm,project_stage_cd,project_stage_engl_nm,project_stage_spanish_nm,approval_year,transaction_year,transaction_month,transaction_date,approved_crncy_cd,approved_crncy_engl_nm,approved_crncy_spanish_nm,reporting_crncy_cd,reporting_crncy_engl_nm,reporting_crncy_spanish_nm,fund_cd,fund_engl_nm,fund_spanish_nm,projection_amnt_apprvd_crncy,projection_amnt_rpt_crncy,projection_amnt_useq,baseline_projection_amnt_apprvd_crncy,baseline_projection_amnt_rpt_crncy,baseline_projection_amnt_useq,disbursed_amnt_apprvd_crncy,disbursed_amnt_rpt_crncy,disbursed_amnt_useq,disbursed_ytd_amnt_apprvd_crncy,disbursed_ytd_amnt_rpt_crncy,disbursed_ytd_amnt_useq,is_projection,is_agreed_projection,convrgnc_disb_proj_id,dw_crte_ts,dw_updt_ts,udr_cd,idb_country_cd,parnt_operation_number,fin_processing,sub_loans_exist
2025,2,202502,BR-L1516,Fiscal Management Modernization Project for the State of São Paulo - PROFISCO II SP,Proyecto de Modernización de la Gestión Fiscal del Estado de São Paulo - PROFISCO II SP,4706/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management Division,IFD,VPS,2018,RM,REFORM / MODERNIZATION OF THE STATE,REFORMA/MODERNIZACIÓN DEL ESTADO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2018,2025,5,5/31/2025 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,48491,3/1/2025 11:59,3/1/2025 11:59,CSC/CBR,BR,,Y,N
2025,2,202502,BR-L1516,Fiscal Management Modernization Project for the State of São Paulo - PROFISCO II SP,Proyecto de Modernización de la Gestión Fiscal del Estado de São Paulo - PROFISCO II SP,4706/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management Division,IFD,VPS,2018,RM,REFORM / MODERNIZATION OF THE STATE,REFORMA/MODERNIZACIÓN DEL ESTADO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2018,2025,6,6/30/2025 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,48492,3/1/2025 11:59,3/1/2025 11:59,CSC/CBR,BR,,Y,N
2025,2,202502,BR-L1516,Fiscal Management Modernization Project for the State of São Paulo - PROFISCO II SP,Proyecto de Modernización de la Gestión Fiscal del Estado de São Paulo - PROFISCO II SP,4706/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management Division,IFD,VPS,2018,RM,REFORM / MODERNIZATION OF THE STATE,REFORMA/MODERNIZACIÓN DEL ESTADO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2018,2025,7,7/31/2025 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,48493,3/1/2025 11:59,3/1/2025 11:59,CSC/CBR,BR,,Y,N
2025,2,202502,BR-L1516,Fiscal Management Modernization Project for the State of São Paulo - PROFISCO II SP,Proyecto de Modernización de la Gestión Fiscal del Estado de São Paulo - PROFISCO II SP,4706/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management Division,IFD,VPS,2018,RM,REFORM / MODERNIZATION OF THE STATE,REFORMA/MODERNIZACIÓN DEL ESTADO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2018,2025,8,8/31/2025 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,48494,3/1/2025 11:59,3/1/2025 11:59,CSC/CBR,BR,,Y,N
2025,2,202502,BR-L1516,Fiscal Management Modernization Project for the State of São Paulo - PROFISCO II SP,Proyecto de Modernización de la Gestión Fiscal del Estado de São Paulo - PROFISCO II SP,4706/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management Division,IFD,VPS,2018,RM,REFORM / MODERNIZATION OF THE STATE,REFORMA/MODERNIZACIÓN DEL ESTADO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2018,2025,9,9/30/2025 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,48495,3/1/2025 11:59,3/1/2025 11:59,CSC/CBR,BR,,Y,N
2025,2,202502,BR-L1516,Fiscal Management Modernization Project for the State of São Paulo - PROFISCO II SP,Proyecto de Modernización de la Gestión Fiscal del Estado de São Paulo - PROFISCO II SP,4706/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management Division,IFD,VPS,2018,RM,REFORM / MODERNIZATION OF THE STATE,REFORMA/MODERNIZACIÓN DEL ESTADO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2018,2025,10,10/31/2025 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,48496,3/1/2025 11:59,3/1/2025 11:59,CSC/CBR,BR,,Y,N
2025,2,202502,BR-L1516,Fiscal Management Modernization Project for the State of São Paulo - PROFISCO II SP,Proyecto de Modernización de la Gestión Fiscal del Estado de São Paulo - PROFISCO II SP,4706/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management Division,IFD,VPS,2018,RM,REFORM / MODERNIZATION OF THE STATE,REFORMA/MODERNIZACIÓN DEL ESTADO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2018,2025,11,11/30/2025 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,48497,3/1/2025 11:59,3/1/2025 11:59,CSC/CBR,BR,,Y,N
2025,2,202502,BR-L1516,Fiscal Management Modernization Project for the State of São Paulo - PROFISCO II SP,Proyecto de Modernización de la Gestión Fiscal del Estado de São Paulo - PROFISCO II SP,4706/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management Division,IFD,VPS,2018,RM,REFORM / MODERNIZATION OF THE STATE,REFORMA/MODERNIZACIÓN DEL ESTADO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2018,2025,12,12/31/2025 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,210260,3/1/2025 11:59,3/1/2025 11:59,CSC/CBR,BR,,Y,N
2025,2,202502,BR-L1516,Fiscal Management Modernization Project for the State of São Paulo - PROFISCO II SP,Proyecto de Modernización de la Gestión Fiscal del Estado de São Paulo - PROFISCO II SP,4706/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management Division,IFD,VPS,2018,RM,REFORM / MODERNIZATION OF THE STATE,REFORMA/MODERNIZACIÓN DEL ESTADO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2018,2026,1,1/31/2026 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,7787000,7787000,7787000,0,0,0,0,0,0,Y,Y,210261,3/1/2025 11:59,3/1/2025 11:59,CSC/CBR,BR,,Y,N
2025,2,202502,BR-L1516,Fiscal Management Modernization Project for the State of São Paulo - PROFISCO II SP,Proyecto de Modernización de la Gestión Fiscal del Estado de São Paulo - PROFISCO II SP,4706/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management Division,IFD,VPS,2018,RM,REFORM / MODERNIZATION OF THE STATE,REFORMA/MODERNIZACIÓN DEL ESTADO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2018,2026,2,2/28/2026 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,210262,3/1/2025 11:59,3/1/2025 11:59,CSC/CBR,BR,,Y,N
2025,2,202502,BR-L1516,Fiscal Management Modernization Project for the State of São Paulo - PROFISCO II SP,Proyecto de Modernización de la Gestión Fiscal del Estado de São Paulo - PROFISCO II SP,4706/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management Division,IFD,VPS,2018,RM,REFORM / MODERNIZATION OF THE STATE,REFORMA/MODERNIZACIÓN DEL ESTADO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2018,2026,3,3/31/2026 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,210263,3/1/2025 11:59,3/1/2025 11:59,CSC/CBR,BR,,Y,N
2025,2,202502,BR-L1516,Fiscal Management Modernization Project for the State of São Paulo - PROFISCO II SP,Proyecto de Modernización de la Gestión Fiscal del Estado de São Paulo - PROFISCO II SP,4706/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management Division,IFD,VPS,2018,RM,REFORM / MODERNIZATION OF THE STATE,REFORMA/MODERNIZACIÓN DEL ESTADO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2018,2026,4,4/30/2026 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,210264,3/1/2025 11:59,3/1/2025 11:59,CSC/CBR,BR,,Y,N
2025,2,202502,BR-L1516,Fiscal Management Modernization Project for the State of São Paulo - PROFISCO II SP,Proyecto de Modernización de la Gestión Fiscal del Estado de São Paulo - PROFISCO II SP,4706/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management Division,IFD,VPS,2018,RM,REFORM / MODERNIZATION OF THE STATE,REFORMA/MODERNIZACIÓN DEL ESTADO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2018,2026,5,5/31/2026 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,7000000,7000000,7000000,0,0,0,0,0,0,Y,Y,210265,3/1/2025 11:59,3/1/2025 11:59,CSC/CBR,BR,,Y,N
2025,2,202502,BR-L1516,Fiscal Management Modernization Project for the State of São Paulo - PROFISCO II SP,Proyecto de Modernización de la Gestión Fiscal del Estado de São Paulo - PROFISCO II SP,4706/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management Division,IFD,VPS,2018,RM,REFORM / MODERNIZATION OF THE STATE,REFORMA/MODERNIZACIÓN DEL ESTADO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2018,2026,6,6/30/2026 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,210266,3/1/2025 11:59,3/1/2025 11:59,CSC/CBR,BR,,Y,N
2025,2,202502,BR-L1516,Fiscal Management Modernization Project for the State of São Paulo - PROFISCO II SP,Proyecto de Modernización de la Gestión Fiscal del Estado de São Paulo - PROFISCO II SP,4706/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management Division,IFD,VPS,2018,RM,REFORM / MODERNIZATION OF THE STATE,REFORMA/MODERNIZACIÓN DEL ESTADO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2018,2026,7,7/31/2026 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,210267,3/1/2025 11:59,3/1/2025 11:59,CSC/CBR,BR,,Y,N
2025,2,202502,BR-L1516,Fiscal Management Modernization Project for the State of São Paulo - PROFISCO II SP,Proyecto de Modernización de la Gestión Fiscal del Estado de São Paulo - PROFISCO II SP,4706/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management Division,IFD,VPS,2018,RM,REFORM / MODERNIZATION OF THE STATE,REFORMA/MODERNIZACIÓN DEL ESTADO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2018,2026,8,8/31/2026 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,210268,3/1/2025 11:59,3/1/2025 11:59,CSC/CBR,BR,,Y,N
2025,2,202502,BR-L1516,Fiscal Management Modernization Project for the State of São Paulo - PROFISCO II SP,Proyecto de Modernización de la Gestión Fiscal del Estado de São Paulo - PROFISCO II SP,4706/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management Division,IFD,VPS,2018,RM,REFORM / MODERNIZATION OF THE STATE,REFORMA/MODERNIZACIÓN DEL ESTADO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2018,2026,9,9/30/2026 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,6500000,6500000,6500000,0,0,0,0,0,0,Y,Y,210269,3/1/2025 11:59,3/1/2025 11:59,CSC/CBR,BR,,Y,N
2025,2,202502,BR-L1516,Fiscal Management Modernization Project for the State of São Paulo - PROFISCO II SP,Proyecto de Modernización de la Gestión Fiscal del Estado de São Paulo - PROFISCO II SP,4706/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management Division,IFD,VPS,2018,RM,REFORM / MODERNIZATION OF THE STATE,REFORMA/MODERNIZACIÓN DEL ESTADO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2018,2026,10,10/31/2026 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,210270,3/1/2025 11:59,3/1/2025 11:59,CSC/CBR,BR,,Y,N
2025,2,202502,BR-L1516,Fiscal Management Modernization Project for the State of São Paulo - PROFISCO II SP,Proyecto de Modernización de la Gestión Fiscal del Estado de São Paulo - PROFISCO II SP,4706/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management Division,IFD,VPS,2018,RM,REFORM / MODERNIZATION OF THE STATE,REFORMA/MODERNIZACIÓN DEL ESTADO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2018,2026,11,11/30/2026 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,210271,3/1/2025 11:59,3/1/2025 11:59,CSC/CBR,BR,,Y,N
2025,2,202502,BR-L1516,Fiscal Management Modernization Project for the State of São Paulo - PROFISCO II SP,Proyecto de Modernización de la Gestión Fiscal del Estado de São Paulo - PROFISCO II SP,4706/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management Division,IFD,VPS,2018,RM,REFORM / MODERNIZATION OF THE STATE,REFORMA/MODERNIZACIÓN DEL ESTADO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2018,2026,12,12/31/2026 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,210272,3/1/2025 11:59,3/1/2025 11:59,CSC/CBR,BR,,Y,N
2025,2,202502,BR-L1516,Fiscal Management Modernization Project for the State of São Paulo - PROFISCO II SP,Proyecto de Modernización de la Gestión Fiscal del Estado de São Paulo - PROFISCO II SP,4706/OC-BR,BR,Brazil,Brasil,CSC,LON,Loan Operation,Operación de Préstamo,IFD/FMM,Fiscal Management Division,IFD,VPS,2018,RM,REFORM / MODERNIZATION OF THE STATE,REFORMA/MODERNIZACIÓN DEL ESTADO,SG,Sovereign Guaranteed,SG,INV,Investment Loan,Préstamo de Inversión,ESP,ESP (Specific Investment Operation),ESP (Operación de inversión específica),N/A,Not Applicable,Not Applicable,FFF,Flexible Financing Facility,ACTIVE,ACTIVE,ACTIVO,A,ACTIVE,ACTIVO,EXEC_PH,Execution,Execution,DI,Disbursing (From eligibility until all the Operations are closed),Desembolso (De la elegibilidad hasta que todas las operaciones estén cerradas),2018,2027,1,1/31/2027 0:00,USD,United States Dollar,Dólar americano,USD,United States Dollar,Dólar americano,ORC,Ordinary Capital,,0,0,0,0,0,0,0,0,0,0,0,0,Y,Y,210273,3/1/2025 11:59,3/1/2025 11:59,CSC/CBR,BR,,Y,N
